timestamp,ax,ay,az,gx,gy,gz,label
1.404764,-0.008860,-0.020294,0.000046,-0.023148,0.004729,0.021773,rotate
1.424832,0.008856,-0.028046,0.002356,-0.027795,-0.016253,0.058995,rotate
1.444900,-0.002875,-0.022996,-0.014537,0.016495,0.027600,0.067354,rotate
1.464968,0.007530,0.004030,-0.029523,0.114850,0.033302,0.072172,rotate
1.485036,-0.006767,0.010321,-0.029684,0.223094,0.036848,0.054047,rotate
1.505104,-0.011122,-0.002249,0.023013,0.288374,0.023419,0.043438,rotate
1.525172,-0.041201,-0.072880,-0.003304,0.173061,0.134453,-0.035085,rotate
1.545240,-0.009835,-0.009377,0.033305,0.069866,0.100931,-0.047385,rotate
1.565308,-0.019045,0.011181,-0.023128,0.076772,0.004746,-0.025091,rotate
1.585376,0.009140,0.025425,-0.037488,0.146573,-0.019672,-0.052834,rotate
