timestamp,ax,ay,az,gx,gy,gz,label
0.000000,0.007913,0.010271,0.021452,-0.026772,0.031633,0.016003,rotate
0.020068,-0.000520,0.007345,0.009029,-0.035382,0.055795,0.037153,rotate
0.040136,-0.007380,-0.005891,-0.004626,-0.137221,0.019198,0.186938,rotate
0.060204,-0.012429,-0.029326,0.007834,-0.161931,0.043739,0.291525,rotate
0.080272,-0.002455,-0.019139,0.021935,-0.060224,0.140940,0.260539,rotate
0.100340,0.003978,-0.022784,0.036129,0.063010,0.193805,0.206278,rotate
0.120408,-0.001483,-0.016655,0.012814,0.129372,0.198417,0.208338,rotate
0.140476,-0.011555,-0.008183,0.006314,0.091673,0.220737,0.242885,rotate
0.160544,-0.015327,-0.008178,0.003044,0.006725,0.248233,0.399646,rotate
0.180612,-0.018484,-0.007480,0.022771,-0.054196,0.180680,0.572361,rotate
0.200680,-0.023141,0.013180,0.026035,-0.134749,0.120372,0.579035,rotate
0.220748,-0.036630,0.023535,0.023687,-0.233511,0.138237,0.490209,rotate
0.240816,-0.045881,0.041942,0.006748,-0.238787,0.143374,0.516758,rotate
0.260884,-0.049367,0.059950,-0.017883,-0.130087,0.189277,0.615053,rotate
0.280952,-0.032680,0.071483,-0.028597,0.075440,0.227650,0.721734,rotate
0.301020,-0.032990,0.045435,-0.040976,0.283647,0.356145,0.826620,rotate
0.321088,0.037087,-0.024865,-0.012919,-0.006604,0.132498,0.832347,rotate
0.341156,0.062464,0.050176,-0.064379,-0.188857,-0.220106,0.861965,rotate
0.361224,0.069482,-0.014652,-0.010784,0.066814,-0.478922,0.982855,rotate
0.381292,0.072292,-0.072554,0.040100,0.035954,-0.160205,1.550617,rotate
0.401360,0.148490,-0.095385,-0.034238,-0.051645,0.012324,2.301947,rotate
0.421428,0.223812,-0.003833,-0.150972,0.273788,-0.530189,2.999935,rotate
0.441496,0.241638,0.060701,-0.108318,0.482160,-0.742579,3.525137,rotate
0.461564,0.121313,0.055378,-0.018867,0.358680,-0.725856,3.838668,rotate
0.481632,0.122740,0.023006,0.008597,0.282993,-0.490080,4.243128,rotate
0.501700,0.230025,0.128089,-0.095709,0.540074,-0.448140,4.723889,rotate
0.521768,0.257488,0.200949,-0.302951,1.154966,-0.337591,5.196344,rotate
0.541836,0.220559,0.204478,-0.327176,1.651848,-0.353843,5.622679,rotate
0.561904,0.040127,0.168901,-0.206154,1.884090,-0.513589,5.690850,rotate
0.581972,-0.029546,0.145599,-0.119944,1.841548,0.063191,5.482996,rotate
0.602040,0.137797,0.163890,-0.197956,1.705633,1.367563,5.425291,rotate
0.622108,0.172288,0.156661,-0.280177,1.943583,1.538787,5.266021,rotate
0.642176,0.114401,0.110576,0.136530,1.873826,0.195867,5.098379,rotate
0.662244,-0.289157,-0.025584,0.154967,1.307390,0.486845,4.563385,rotate
0.682312,-0.246398,0.047277,0.152298,0.904554,1.123219,3.876863,rotate
0.702380,-0.173367,0.159276,0.299989,0.706195,0.607957,3.285931,rotate
0.722448,-0.231247,0.124516,0.282906,0.492256,0.234395,2.771709,rotate
0.742516,-0.243100,0.064914,0.229943,0.192626,0.311754,2.352865,rotate
0.762584,-0.333797,0.035481,0.207719,-0.124510,0.200860,1.850020,rotate
0.782652,-0.233426,-0.000850,0.110894,-0.310595,0.438911,1.402201,rotate
0.802720,-0.154255,-0.033039,0.100357,-0.357672,0.585483,0.870991,rotate
0.822788,-0.111536,-0.034713,0.115057,-0.477154,0.430663,0.357200,rotate
0.842856,-0.083168,-0.037595,0.040052,-0.551185,0.312075,-0.002943,rotate
0.862924,-0.027363,-0.016367,0.041777,-0.684418,0.245255,-0.047916,rotate
0.882992,0.006603,0.012356,-0.086098,-0.618781,-0.069466,0.035942,rotate
0.903060,0.050688,0.030468,-0.097921,-0.438996,-0.386913,0.040352,rotate
0.923128,0.022827,0.017049,-0.064360,-0.284287,-0.302476,-0.018407,rotate
0.943196,0.029104,-0.000574,-0.006733,-0.256244,-0.170862,-0.065842,rotate
0.963264,0.029929,-0.025456,-0.006819,-0.277087,-0.065068,-0.057445,rotate
0.983332,0.029440,0.003567,0.011904,-0.268097,-0.009299,-0.053096,rotate
1.003400,0.021516,0.034943,0.001267,-0.175034,-0.024861,-0.024432,rotate
1.023468,0.014018,0.043286,-0.009076,-0.107846,-0.152454,0.011321,rotate
1.043536,-0.008972,0.006306,-0.015028,-0.086236,-0.229886,-0.017891,rotate
1.063604,-0.002837,-0.020410,0.001544,-0.108378,-0.103286,-0.080904,rotate
1.083672,-0.002275,-0.011047,0.037323,-0.122277,0.034770,-0.146241,rotate
1.103740,-0.000492,0.012058,0.040338,-0.127202,0.091468,-0.124777,rotate
1.123808,-0.000441,0.022508,0.009943,-0.110877,-0.056711,-0.034340,rotate
