timestamp,ax,ay,az,gx,gy,gz,label
0.000000,0.017406,-0.006165,0.002226,-0.051696,0.017781,0.042772,rotate
0.020068,0.016758,-0.012733,0.006739,-0.019259,0.056567,0.053697,rotate
0.040136,0.029934,-0.009554,-0.014412,0.025321,0.013789,0.129463,rotate
0.060204,0.020324,-0.007029,-0.009062,0.049939,-0.089744,0.202061,rotate
0.080272,-0.031196,0.008521,-0.011137,0.025531,-0.039799,0.195641,rotate
0.100340,-0.029954,0.004015,-0.006453,0.008348,-0.077882,0.170234,rotate
0.120408,-0.035749,-0.009301,-0.008080,-0.002471,-0.118540,0.161692,rotate
0.140476,-0.015687,-0.014486,0.017573,-0.013390,-0.075045,0.144984,rotate
0.160545,-0.016491,-0.016265,0.012979,-0.005925,-0.037558,0.112680,rotate
0.180613,-0.019611,-0.014930,0.006901,0.032316,-0.067755,0.087362,rotate
0.200681,-0.014770,-0.014830,0.011589,0.013182,-0.113644,0.069341,rotate
0.220749,-0.005053,-0.017567,0.002770,-0.000806,-0.112542,0.071318,rotate
0.240817,0.012016,-0.011625,0.014763,-0.005691,-0.056983,0.106917,rotate
0.260885,-0.005755,0.002879,0.024346,-0.011249,-0.023980,0.103463,rotate
0.280953,-0.003453,0.007340,0.007781,0.014300,-0.021570,0.051610,rotate
0.301021,-0.014557,-0.010996,0.018895,0.017961,-0.076827,0.002022,rotate
0.321089,-0.027397,-0.019434,0.006347,0.017814,-0.032902,-0.039737,rotate
0.341157,-0.042766,-0.011129,-0.013389,0.077649,-0.019123,-0.132603,rotate
0.361225,-0.092563,0.024013,-0.016103,0.132619,-0.101391,-0.281690,rotate
0.381293,-0.036617,-0.011651,-0.008755,0.159317,-0.075915,-0.382576,rotate
0.401362,-0.060035,0.005400,-0.016744,0.205605,-0.148079,-0.541041,rotate
0.421430,-0.150212,0.046704,-0.039437,0.306095,-0.293551,-0.854888,rotate
0.441497,-0.191950,0.051442,-0.027826,0.392062,-0.339102,-1.272136,rotate
0.461565,-0.126966,0.018779,-0.018947,0.486042,-0.326615,-1.639139,rotate
0.481633,-0.065301,0.009689,-0.023955,0.596162,-0.325742,-1.894554,rotate
0.501701,-0.099780,0.051156,-0.023638,0.704973,-0.543350,-2.176526,rotate
0.521769,-0.201460,0.125354,0.000485,0.637178,-0.788717,-2.641283,rotate
0.541837,-0.186064,0.145205,0.020040,0.476848,-0.554616,-3.106073,rotate
0.561905,-0.079984,0.115875,0.043546,0.336509,-0.307601,-3.409403,rotate
0.581973,-0.074801,0.115839,0.042778,0.204137,-0.018299,-3.656956,rotate
0.602041,-0.094738,0.162644,0.063379,0.137922,0.243006,-4.053847,rotate
0.622110,-0.029051,0.164778,0.078457,0.265587,0.185362,-4.504121,rotate
0.642178,-0.007970,0.159960,0.094738,0.538330,-0.110483,-4.988140,rotate
0.662246,-0.104647,0.206490,0.105555,0.627311,-0.179142,-5.650318,rotate
0.682314,-0.051315,0.301288,0.103198,0.558912,0.044044,-6.065460,rotate
0.702382,0.203304,0.217221,0.101768,0.559080,0.069751,-5.657694,rotate
0.722450,0.051135,0.080721,0.100366,0.487591,-0.292250,-5.156298,rotate
0.742518,-0.095527,0.312821,0.066058,0.075088,-0.464362,-5.027112,rotate
0.762586,0.106394,0.348986,0.047471,-0.373071,-0.376739,-5.038471,rotate
0.782654,0.191891,0.024923,-0.078239,-0.505518,-0.761812,-4.032563,rotate
0.802722,0.118112,0.131170,-0.141861,-0.529026,-0.909698,-2.609312,rotate
0.822790,0.042049,0.190184,-0.137284,-0.614295,-0.586307,-2.318535,rotate
0.842859,0.047566,0.164905,-0.099111,-0.348573,-0.278352,-2.919950,rotate
0.862927,0.115608,0.003477,-0.143958,0.308907,-0.398666,-2.376953,rotate
0.882995,0.128406,-0.046039,-0.167370,0.531029,-0.387290,-0.828198,rotate
0.903063,0.101317,-0.136496,-0.063437,0.063809,-0.236883,-0.118288,rotate
0.923131,0.081993,-0.118976,0.006734,-0.122242,-0.313640,-0.281148,rotate
0.943199,0.097477,-0.051424,-0.002312,-0.241948,-0.357518,-0.711927,rotate
0.963267,0.172089,-0.075293,-0.024013,-0.065310,-0.711842,-0.599092,rotate
0.983335,0.129834,-0.103786,-0.013457,0.036353,-1.084771,-0.223409,rotate
