timestamp,ax,ay,az,gx,gy,gz,label
0.000000,-0.023260,-0.074068,-0.008181,0.114919,-0.170053,0.053581,rotate
0.020068,-0.049171,-0.101414,-0.033423,0.133482,-0.110003,-0.003700,rotate
0.040136,-0.061688,-0.065641,-0.024014,0.153604,-0.006747,-0.115047,rotate
0.060204,-0.053776,-0.041497,0.001298,0.097418,0.042104,-0.204239,rotate
0.080272,-0.044224,-0.003726,0.019861,0.005721,0.099019,-0.278192,rotate
0.100340,-0.044097,0.031569,0.021797,-0.090325,0.216257,-0.303681,rotate
0.120408,-0.010710,0.072870,0.001198,-0.110657,0.169477,-0.289125,rotate
0.140476,0.010591,0.088636,-0.016990,-0.098146,0.157348,-0.273325,rotate
0.160545,-0.010783,0.046254,-0.006487,-0.076408,0.059674,-0.256912,rotate
0.180613,-0.045028,0.022840,0.034341,-0.140151,0.170058,-0.300629,rotate
0.200681,-0.092143,-0.015966,0.054414,-0.194286,0.374068,-0.494232,rotate
0.220749,-0.078439,-0.048872,0.072172,-0.175646,0.252840,-0.673605,rotate
0.240817,0.006511,-0.006926,-0.004810,-0.029712,0.275222,-0.722150,rotate
0.260885,0.067930,0.014112,0.004728,0.060270,0.278236,-0.678773,rotate
0.280953,0.067323,0.059752,-0.006406,0.108704,0.158833,-0.572256,rotate
0.301021,0.061740,0.061261,-0.016241,0.137763,-0.016052,-0.476965,rotate
0.321089,-0.035972,-0.032414,0.027000,0.084684,0.042611,-0.618873,rotate
0.341157,-0.133546,-0.072931,0.116579,0.024669,-0.057210,-1.045260,rotate
0.361225,-0.166474,-0.070731,0.074025,0.013970,-0.141375,-1.555048,rotate
0.381293,-0.180392,-0.082948,0.100290,-0.043659,-0.138919,-2.039875,rotate
0.401361,-0.110156,-0.060367,0.052106,-0.054018,-0.041512,-2.437998,rotate
0.421429,-0.071707,-0.018055,-0.002654,0.050925,0.008959,-2.906189,rotate
0.441497,-0.089178,0.045332,0.041364,0.224316,-0.160546,-3.467490,rotate
0.461565,-0.209898,0.128842,0.032422,0.308932,-0.410707,-4.256900,rotate
0.481633,-0.288833,0.316802,0.002385,0.423900,-0.928506,-5.161321,rotate
0.501701,-0.143351,0.261830,-0.035742,0.173230,-0.815672,-5.911127,rotate
0.521769,0.083849,0.280384,0.040761,-0.053139,-1.179335,-6.362188,rotate
0.541837,0.106607,0.208417,0.066295,-0.149959,-0.557374,-6.507955,rotate
0.561905,0.076260,0.237153,0.027319,-0.042359,0.418002,-6.553846,rotate
0.581973,-0.036243,0.086591,-0.173987,0.398720,1.231137,-6.840488,rotate
0.602041,0.191454,0.091057,-0.176778,0.846164,0.241016,-6.489187,rotate
0.622109,0.097406,0.118118,0.080813,0.707350,-1.349653,-5.790620,rotate
0.642177,-0.125594,0.298321,0.028875,-0.486140,-0.859958,-4.849225,rotate
0.662245,-0.163702,0.212205,0.044626,-1.402574,-0.532048,-3.869176,rotate
0.682313,0.097567,0.101520,-0.104648,-1.310508,-0.923955,-2.715407,rotate
0.702382,0.065996,-0.118548,-0.125865,-1.011311,-1.271207,-1.554617,rotate
0.722450,0.085607,0.057894,-0.073772,-0.947655,-0.924482,-0.884556,rotate
0.742518,0.057396,-0.004845,0.006659,-0.911984,-0.483713,-0.956336,rotate
0.762586,0.080343,-0.004360,-0.022068,-0.577439,-0.682331,-1.086310,rotate
0.782654,0.077478,-0.036224,-0.068102,-0.473355,-0.988638,-0.632944,rotate
0.802722,0.011678,-0.105245,-0.028653,-0.768876,-0.925675,0.028110,rotate
0.822790,-0.045021,-0.102802,0.021404,-0.958262,-0.743592,0.336948,rotate
0.842858,-0.039531,-0.080376,-0.019665,-0.756951,-0.785302,0.343288,rotate
0.862926,0.008679,-0.027190,-0.029957,-0.498768,-0.930473,0.241515,rotate
0.882994,-0.017743,-0.004278,-0.032520,-0.424846,-0.756561,-0.057021,rotate
0.903062,-0.045788,-0.010993,-0.034215,-0.240794,-0.492725,-0.152543,rotate
0.923130,-0.043101,-0.036247,-0.050383,0.063709,-0.177939,0.151652,rotate
0.943198,0.024313,-0.107439,-0.038901,0.173885,-0.070285,0.575847,rotate
0.963266,0.102378,-0.121709,-0.025329,-0.101280,-0.051219,0.518771,rotate
0.983334,0.119253,-0.037517,-0.019384,-0.154755,-0.228982,0.275059,rotate
1.003402,0.061450,-0.000278,-0.012325,0.055038,-0.208250,0.086011,rotate
1.023470,-0.000809,0.030107,-0.008498,0.291864,0.120921,0.086555,rotate
1.043538,-0.047976,0.049819,0.002640,0.489755,0.410263,0.175507,rotate
1.063606,-0.025751,0.041703,0.018488,0.507970,0.466504,0.121326,rotate
1.083674,-0.004754,0.069543,0.054991,0.346981,0.433856,0.110167,rotate
1.103742,-0.015582,0.028314,0.099629,0.155887,0.342110,-0.014675,rotate
1.123810,-0.025146,-0.002847,0.094987,-0.095510,0.410075,-0.136884,rotate
1.143878,-0.028116,-0.015199,0.049948,-0.233423,0.547048,-0.059582,rotate
1.163946,0.001272,0.010860,0.024038,-0.139817,0.361217,0.036397,rotate
1.184014,0.007536,0.031303,-0.013925,0.008370,0.085763,-0.047094,rotate
1.204083,0.002238,0.032415,-0.020121,-0.001572,0.074274,-0.173326,rotate
1.224151,-0.007066,-0.013728,-0.017995,-0.033868,0.169347,-0.205663,rotate
1.244219,-0.003078,-0.028809,-0.010404,-0.005520,0.295866,-0.151867,rotate
1.264287,0.003547,0.000691,0.008668,0.067110,0.283639,-0.135728,rotate
1.284355,0.000197,0.000314,-0.007964,0.115278,0.083863,-0.098286,rotate
1.304423,0.008725,0.012482,-0.008882,0.121482,-0.062898,-0.085698,rotate
1.324491,0.003257,-0.021942,0.002360,0.023791,-0.003361,-0.097681,rotate
1.344559,0.015228,-0.016042,0.009862,-0.017327,0.098836,-0.046572,rotate
1.364627,0.012840,-0.002551,0.010448,0.018909,0.125360,-0.024942,rotate
1.384695,0.007467,-0.002833,-0.015022,0.037722,0.073971,-0.030712,rotate
1.404763,0.010595,0.003637,0.000230,0.016964,0.045800,-0.045488,rotate
1.424831,0.001373,0.003488,-0.001379,0.025549,0.066389,-0.021033,rotate
1.444899,0.007378,0.005774,-0.012734,0.085165,0.062332,0.008390,rotate
1.464967,-0.002187,0.015876,0.005703,0.093770,0.061108,0.017864,rotate
1.485035,0.010165,0.012837,-0.009257,0.046740,0.004455,0.018757,rotate
1.505103,0.005504,0.013624,0.014210,-0.031200,-0.035022,0.016971,rotate
