timestamp,ax,ay,az,gx,gy,gz,label
0.000000,-0.004713,-0.017810,0.001981,0.018647,-0.164178,-0.020060,rotate
0.020068,0.000768,-0.025434,-0.016707,0.053102,-0.119924,-0.087224,rotate
0.040136,-0.029033,0.009686,-0.021726,0.058374,-0.015717,-0.154929,rotate
0.060204,-0.028076,0.012261,0.003366,0.011202,-0.003442,-0.153802,rotate
0.080272,-0.016440,0.008605,0.017705,-0.107618,-0.029545,-0.121984,rotate
0.100340,0.001034,0.001063,0.028501,-0.259120,-0.046744,-0.044839,rotate
0.120408,-0.005277,-0.005927,-0.026999,-0.337880,-0.147771,0.061178,rotate
0.140476,-0.037827,-0.015445,-0.026984,-0.298246,-0.316671,0.072779,rotate
0.160544,-0.053602,-0.024591,-0.018589,-0.201660,-0.333969,-0.009275,rotate
0.180612,-0.050196,-0.023409,0.018119,-0.151638,-0.075513,-0.140053,rotate
0.200680,-0.028566,-0.015552,0.026204,-0.111442,0.051937,-0.242195,rotate
0.220748,-0.000104,0.018129,0.022713,-0.093773,0.011178,-0.246351,rotate
0.240816,-0.052117,0.019350,0.005609,-0.065266,-0.057971,-0.323669,rotate
0.260884,-0.106044,0.032904,0.028510,-0.071553,-0.122757,-0.509676,rotate
0.280952,-0.160577,0.025120,0.104570,-0.211908,-0.097991,-0.797829,rotate
0.301020,-0.149914,-0.007022,0.182950,-0.471004,0.065638,-1.119567,rotate
0.321089,-0.098240,-0.056816,0.179312,-0.693135,0.215576,-1.443217,rotate
0.341157,-0.026880,-0.102407,0.156489,-0.934660,0.465508,-1.784860,rotate
0.361225,-0.094053,-0.100408,0.171544,-1.209796,0.948132,-2.363824,rotate
0.381293,-0.286909,-0.005394,0.123756,-1.413976,1.448615,-3.206211,rotate
0.401361,-0.280286,0.116890,0.127676,-1.330669,1.786226,-3.954090,rotate
0.421429,-0.152303,0.162768,0.217730,-0.830882,1.176129,-4.563146,rotate
0.441497,0.058535,0.130567,0.320630,-0.770803,-0.205900,-4.970048,rotate
0.461565,-0.049114,0.158245,0.111219,-1.230214,-0.495573,-5.113702,rotate
0.481633,-0.113821,0.369152,-0.022780,-1.650054,0.294525,-5.317960,rotate
0.501701,-0.214792,0.423580,-0.122774,-1.464118,1.552716,-5.702950,rotate
0.521769,-0.090996,0.250457,-0.071003,-0.864697,1.630457,-6.029949,rotate
0.541837,0.108432,0.237487,-0.106624,-0.277614,0.392329,-5.884643,rotate
0.561905,0.025965,0.297968,-0.032385,-0.151453,-0.599227,-5.780905,rotate
0.581973,0.033702,0.180465,-0.058332,-0.333048,-0.447151,-6.030984,rotate
0.602041,0.063284,0.175255,0.068913,-0.782125,-0.156674,-6.309143,rotate
0.622109,-0.000169,0.260479,-0.048074,-1.240752,0.549116,-6.539997,rotate
0.642177,-0.004060,0.337240,-0.243960,-1.167524,0.828869,-6.394119,rotate
0.662245,-0.007246,0.262007,-0.352657,-0.410831,-0.053962,-5.447145,rotate
0.682313,0.111584,0.040037,-0.163870,-0.148449,-0.754577,-3.529863,rotate
0.702381,-0.008046,0.080786,-0.120028,-0.261230,0.485508,-1.801357,rotate
0.722449,0.202432,0.168114,-0.069521,0.097584,0.945188,-0.937482,rotate
0.742517,0.173705,0.073981,-0.094806,0.726918,0.673271,-0.866576,rotate
0.762585,0.089354,-0.054049,-0.039475,1.059496,0.515054,-0.458189,rotate
0.782653,0.052522,-0.116648,0.031679,0.647326,0.425815,0.223749,rotate
0.802721,0.108253,-0.014106,0.040620,0.060912,0.088146,0.716950,rotate
0.822789,0.090590,-0.052648,0.022865,-0.278748,-0.451751,0.457885,rotate
0.842857,0.060057,-0.049869,0.016937,-0.543968,-0.820892,0.152166,rotate
0.862925,0.001014,-0.068401,0.016801,-0.753948,-0.798709,0.399628,rotate
0.882993,-0.003203,-0.056975,0.012093,-0.760111,-0.503238,0.760306,rotate
0.903061,0.007049,-0.068744,0.022990,-0.663230,-0.119355,0.669229,rotate
0.923129,0.076167,-0.053768,-0.025545,-0.375633,-0.006351,0.446117,rotate
0.943197,0.092944,-0.036829,-0.030584,-0.054155,-0.173188,0.379024,rotate
0.963265,0.079323,-0.030141,-0.032219,0.057540,-0.231870,0.404465,rotate
0.983333,0.012228,-0.032925,0.014692,0.010105,-0.073104,0.443858,rotate
1.003401,-0.000144,0.008981,0.005645,-0.035258,0.141011,0.450688,rotate
1.023469,0.003919,0.051833,-0.003862,0.089562,0.270328,0.330485,rotate
1.043537,0.024090,0.056206,-0.024776,0.278313,0.114959,0.191719,rotate
1.063605,0.009772,0.045877,-0.010965,0.299586,-0.046796,0.129245,rotate
1.083673,-0.025214,-0.010260,0.038903,0.119378,0.053361,0.050676,rotate
1.103741,-0.030399,0.004657,0.048482,-0.030932,0.242227,0.118905,rotate
1.123809,-0.025151,0.010166,0.023090,0.006193,0.347700,0.143060,rotate
1.143877,0.001683,0.022931,-0.004309,0.129722,0.202464,0.108782,rotate
1.163945,-0.005957,0.015452,-0.007667,0.162497,0.092223,0.086338,rotate
1.184013,-0.010597,-0.005153,0.011129,0.095991,0.150893,0.085178,rotate
1.204081,-0.013708,-0.021715,0.023762,0.018433,0.228924,0.139094,rotate
1.224149,-0.004678,0.002539,0.024020,-0.052556,0.262238,0.177813,rotate
1.244217,-0.005391,0.020326,0.006450,0.063727,0.247837,0.089086,rotate
1.264285,0.013414,-0.009910,0.025817,0.145753,0.046450,0.010277,rotate
1.284353,0.008373,-0.024548,0.016185,-0.061456,-0.021201,-0.016924,rotate
1.304421,-0.001177,-0.051095,0.013575,-0.274278,0.064537,0.053059,rotate
