timestamp,ax,ay,az,gx,gy,gz,label
0.822791,0.063639,0.013422,-0.159586,0.096120,0.376513,-1.627492,rotate
0.842859,0.237992,0.149044,-0.000944,0.070347,0.023826,-1.019098,rotate
0.862927,0.245677,0.129085,-0.080731,0.244826,-0.045868,-0.666501,rotate
0.882995,0.080556,0.087526,-0.045953,0.383245,-0.004598,-0.560248,rotate
0.903064,0.070556,-0.003230,-0.002862,0.287567,-0.083454,-0.759969,rotate
0.923132,0.030394,-0.084158,0.053307,0.068469,-0.169554,-0.695126,rotate
0.943200,0.152144,-0.174032,0.041767,-0.164194,-0.067342,0.015866,rotate
0.963268,0.201776,-0.075935,0.043811,-0.304049,-0.000117,0.750246,rotate
0.983336,0.162992,0.002700,0.110697,-0.456185,0.057115,1.030564,rotate
1.003404,0.041773,-0.031932,0.088909,-0.538010,0.227109,0.930878,rotate
1.023472,0.011076,-0.079636,0.068088,-0.504054,0.330557,0.762686,rotate
1.043540,0.025961,-0.045312,-0.002681,-0.323263,0.259458,0.738293,rotate
1.063608,0.051007,0.034181,-0.033358,-0.150074,0.109461,0.667765,rotate
1.083676,-0.006662,-0.001249,-0.070961,-0.143923,0.130156,0.422194,rotate
1.103744,-0.027182,-0.030214,-0.065489,-0.148860,0.197102,0.268763,rotate
1.123812,-0.009052,-0.016245,-0.042262,-0.106516,0.350628,0.213510,rotate
1.143880,0.014667,-0.004919,-0.014973,-0.016389,0.436275,0.219686,rotate
1.163948,0.014704,0.019988,-0.030150,0.049963,0.438798,0.188472,rotate
1.184016,0.041733,0.002324,-0.071016,0.221702,0.210411,0.219170,rotate
1.204084,0.027180,-0.012612,-0.056437,0.353398,-0.050936,0.226356,rotate
1.224152,-0.022787,0.044246,0.005566,0.258528,0.073565,0.191419,rotate
1.244221,-0.058562,0.038241,0.043477,0.043602,0.296411,0.086952,rotate
1.264289,-0.038219,0.033904,0.011584,0.008823,0.379151,0.105907,rotate
1.284357,-0.007923,-0.018984,-0.023862,0.116255,0.293240,0.238750,rotate
1.304425,0.006753,0.000975,-0.009778,0.183671,0.112510,0.253738,rotate
1.324493,-0.021554,0.019580,0.029839,0.117240,0.041967,0.141236,rotate
1.344561,-0.042503,0.008617,0.052421,-0.017574,0.090531,-0.033173,rotate
1.364629,-0.029315,-0.008689,0.024026,-0.055396,0.183597,-0.039964,rotate
1.384697,0.010557,-0.032495,-0.000404,0.039621,0.134483,0.124946,rotate
1.404765,0.016036,0.013449,-0.002868,0.054455,0.012280,0.144455,rotate
1.424833,-0.007775,0.018009,-0.012959,0.014039,-0.012936,0.062372,rotate
1.444901,-0.026175,0.002691,-0.002295,-0.024426,0.091204,-0.006747,rotate
1.464969,-0.006726,0.017765,-0.009060,0.055248,0.162856,-0.001837,rotate
1.485037,-0.007771,0.018447,-0.027453,0.186095,0.187866,0.012039,rotate
1.505105,0.004232,0.028849,0.007032,0.173831,0.100624,-0.014324,rotate
1.525173,-0.005408,0.007052,-0.017936,0.022686,0.045808,-0.083128,rotate
