timestamp,ax,ay,az,gx,gy,gz,label
0.000000,0.004281,0.016349,-0.070303,0.073677,0.125743,-0.052846,rotate
0.020068,-0.001820,0.022412,-0.014106,0.111774,0.071475,-0.055482,rotate
0.040136,-0.043251,0.008708,-0.009593,0.084593,0.049806,-0.151562,rotate
0.060204,-0.034534,0.030033,-0.027143,0.072290,0.057290,-0.203178,rotate
0.080272,-0.058702,0.034679,-0.042605,0.120364,0.140155,-0.279470,rotate
0.100341,-0.031852,0.032066,-0.051627,0.172530,0.192658,-0.298120,rotate
0.120409,-0.015006,0.020943,-0.037369,0.235015,0.124085,-0.319491,rotate
0.140477,-0.009728,0.025033,-0.006355,0.236346,0.090014,-0.280089,rotate
0.160545,0.018788,-0.001908,0.023194,0.158526,0.091008,-0.161097,rotate
0.180613,0.040989,-0.021669,0.028646,0.063867,0.153604,-0.045690,rotate
0.200681,0.046309,-0.017642,0.038901,0.045297,0.088965,-0.012614,rotate
0.220749,0.044228,-0.035519,0.077267,-0.062479,-0.130465,0.051495,rotate
0.240817,0.022406,-0.046921,0.092692,-0.215552,-0.188567,0.100411,rotate
0.260886,0.003266,-0.027947,0.063732,-0.275275,-0.037695,0.159257,rotate
0.280954,0.016779,-0.013683,0.026554,-0.162926,0.090974,0.252619,rotate
0.301022,0.043774,0.040236,0.002648,-0.011361,0.057359,0.410917,rotate
0.321090,-0.087879,-0.139365,0.003095,0.061550,0.184617,0.096544,rotate
0.341158,0.012794,0.061858,0.057224,0.090329,0.216416,0.230488,rotate
0.361226,-0.021583,0.045947,0.044283,0.072919,0.209922,0.442836,rotate
0.381294,-0.099725,-0.068652,-0.001399,0.032886,0.326052,0.282736,rotate
0.401363,-0.036366,0.035489,-0.006993,-0.009737,0.315708,0.191878,rotate
0.421431,-0.029085,0.103415,0.052341,-0.061385,-0.087911,0.133085,rotate
0.441499,-0.066982,0.020271,-0.104227,-0.022820,-0.075372,-0.018991,rotate
0.461567,-0.050710,0.066578,-0.048548,-0.012769,-0.250850,-0.064882,rotate
0.481635,-0.062541,0.020285,-0.002025,-0.180076,-0.362784,-0.267624,rotate
0.501703,0.045875,0.070780,-0.034851,-0.478737,0.175480,-0.240448,rotate
0.521771,0.108977,-0.015578,0.009260,-0.316576,0.024598,-0.063198,rotate
