timestamp,ax,ay,az,gx,gy,gz,label
0.000000,-0.008163,-0.000989,0.002534,0.190914,0.118060,-0.062701,rotate
0.020068,0.030295,-0.002688,-0.005464,0.144009,0.035900,-0.052066,rotate
0.040136,0.050684,-0.001644,0.012761,0.026860,-0.121190,0.013361,rotate
0.060204,0.020523,0.009332,0.022548,-0.162429,-0.105320,0.027510,rotate
0.080272,0.016271,-0.006772,0.018217,-0.227306,-0.125663,0.222952,rotate
0.100340,0.006128,-0.017814,0.034185,-0.229791,-0.112912,0.394066,rotate
0.120408,-0.019092,-0.004429,0.031484,-0.212441,-0.032278,0.290016,rotate
0.140476,-0.011447,0.018105,0.017520,-0.173864,0.003894,0.085531,rotate
0.160544,-0.004181,0.019551,-0.003319,-0.105525,-0.003929,-0.020777,rotate
0.180612,-0.013856,0.004854,-0.014369,-0.011275,0.009763,0.020546,rotate
0.200680,-0.023500,0.019095,-0.000224,0.094012,0.110878,0.162576,rotate
0.220748,-0.042091,0.023626,0.006390,0.227663,0.255354,0.253745,rotate
0.240816,-0.036359,0.027183,0.001648,0.325709,0.368124,0.250256,rotate
0.260884,-0.019550,0.008878,-0.001364,0.323389,0.288191,0.135622,rotate
0.280952,0.010102,-0.015832,-0.027878,-0.070077,0.046029,0.073373,rotate
0.301020,0.012370,-0.030836,-0.019740,-0.458388,-0.170875,0.082632,rotate
0.321088,-0.009722,0.011818,-0.051816,-0.296539,-0.185473,0.217216,rotate
0.341157,-0.015457,0.019801,-0.069641,-0.024492,-0.220557,0.393799,rotate
0.361225,0.020148,-0.024926,-0.052223,0.036352,-0.302190,0.566743,rotate
0.381293,0.034073,-0.058983,-0.015555,0.035464,-0.259387,0.677636,rotate
0.401361,0.015567,-0.014997,0.041664,0.046844,-0.189402,0.719568,rotate
0.421429,-0.005835,0.037347,0.003179,0.131581,-0.107153,0.752108,rotate
0.441497,0.026952,0.052810,-0.000775,0.261219,-0.154471,0.881404,rotate
0.461565,0.052884,0.045895,0.011699,0.347209,-0.365558,1.044094,rotate
0.481633,0.087534,0.046663,0.024666,0.365362,-0.553436,1.277375,rotate
0.501701,0.059662,0.048780,0.039580,0.274098,-0.404733,1.512708,rotate
0.521769,0.063589,0.028267,0.064778,0.124814,-0.168261,1.758101,rotate
0.541837,0.067719,0.030112,0.087663,0.008935,-0.244408,2.054902,rotate
0.561905,0.091817,0.083810,0.096057,-0.092255,-0.156076,2.494909,rotate
0.581973,0.067717,0.008419,0.053539,-0.184604,-0.066625,2.935947,rotate
0.602041,0.051056,0.067658,-0.016845,-0.275908,-0.003451,3.389379,rotate
0.622109,0.044853,0.085697,-0.000056,-0.326893,0.062655,3.594354,rotate
0.642177,0.066567,0.033267,-0.008275,-0.240394,-0.169423,3.728560,rotate
0.662245,0.086431,0.021077,-0.058093,-0.171738,-0.144419,3.982472,rotate
0.682313,0.089761,-0.036338,-0.125600,0.002673,-0.025539,4.134222,rotate
0.702382,-0.021875,-0.207757,-0.086252,0.200215,-0.105698,3.860469,rotate
0.722450,0.080002,-0.041414,-0.090879,0.212490,0.214517,3.942515,rotate
