timestamp,ax,ay,az,gx,gy,gz,label
0.000000,0.012411,-0.005150,0.025024,-0.241307,-0.088994,-0.000941,rotate
0.020068,0.004885,-0.001693,0.002442,-0.356048,-0.082279,-0.011052,rotate
0.040136,-0.004089,0.014056,-0.004165,-0.318309,-0.059149,0.037640,rotate
0.060204,-0.028377,-0.003748,-0.005634,-0.165131,-0.035090,0.248292,rotate
0.080272,-0.028080,0.005006,0.004047,0.020028,0.032758,0.245280,rotate
0.100340,-0.030869,0.009411,0.014242,0.156510,0.146954,0.152407,rotate
0.120408,-0.025476,-0.002873,0.017005,0.170982,0.229419,0.053175,rotate
0.140476,-0.012417,-0.000810,0.004410,0.118427,0.168795,0.036372,rotate
0.160544,-0.006043,-0.006285,-0.004799,0.044554,0.029008,0.061111,rotate
0.180612,-0.013293,-0.000022,0.001853,-0.057965,-0.036729,0.049316,rotate
0.200680,-0.013263,0.011138,0.008532,-0.127807,-0.071643,-0.016458,rotate
0.220748,-0.003638,0.010639,0.000266,-0.116989,-0.084840,-0.104033,rotate
0.240816,-0.003037,0.032424,-0.013088,-0.056259,-0.030786,-0.037417,rotate
0.260884,-0.009464,0.027747,0.001788,0.004750,0.062770,0.063745,rotate
0.280953,-0.003373,0.006890,0.023071,0.047248,0.105878,0.092779,rotate
0.301021,0.000315,0.011689,0.036217,0.077964,0.100398,0.150087,rotate
0.321089,-0.007725,0.014824,0.034614,0.105891,0.172210,0.203280,rotate
0.341157,-0.010602,0.015602,0.024883,0.137273,0.242292,0.294525,rotate
0.361225,-0.004174,0.020464,0.004141,0.111627,0.300145,0.483097,rotate
0.381293,0.008348,0.036904,-0.056299,0.329988,0.245490,0.746370,rotate
0.401361,0.015482,0.047493,-0.060346,0.520122,0.220682,0.899602,rotate
0.421429,0.006603,0.035247,-0.058216,0.650445,0.233536,0.976100,rotate
0.441497,0.073925,-0.089164,-0.070100,0.095724,0.005197,1.154814,rotate
0.461565,0.123987,-0.018838,-0.137285,0.001478,-0.112353,1.801978,rotate
0.481633,0.138199,-0.030366,0.005100,0.089046,-0.101578,2.149711,rotate
0.501701,0.157296,-0.005484,0.071088,0.020625,0.059647,2.483369,rotate
0.521769,0.162278,0.012332,0.068882,-0.074953,-0.046320,3.113541,rotate
0.541837,0.162527,0.065452,0.050129,-0.042105,-0.639564,3.916994,rotate
0.561905,0.156661,0.161484,0.034132,0.051076,-1.224978,4.639263,rotate
0.581973,0.144215,0.071291,0.112043,0.010520,-0.958671,5.146413,rotate
0.602041,0.191877,0.059544,-0.006975,0.113792,-0.571523,5.584090,rotate
0.622109,0.179881,0.069775,-0.170062,0.379021,-0.515040,5.860772,rotate
