timestamp,ax,ay,az,gx,gy,gz,label
0.000000,-0.008269,-0.036010,0.006435,-0.067075,0.054980,-0.108421,rotate
0.020068,-0.003353,-0.031393,-0.013859,-0.065826,0.059608,-0.113557,rotate
0.040136,-0.016730,-0.008543,-0.018332,-0.068160,0.017747,-0.135007,rotate
0.060204,-0.040270,-0.002523,-0.008143,-0.084436,0.008203,-0.171677,rotate
0.080272,-0.020791,-0.025713,0.002186,-0.115475,-0.020331,-0.211506,rotate
0.100340,-0.038894,-0.036985,-0.026355,-0.095024,-0.033550,-0.279146,rotate
0.120408,-0.067913,-0.038172,0.024370,-0.113439,-0.025729,-0.395494,rotate
0.140476,-0.095962,-0.031807,0.018484,-0.091086,0.009755,-0.606260,rotate
0.160544,-0.099231,-0.018141,0.004409,-0.017332,0.032482,-0.870132,rotate
0.180612,-0.099837,0.000353,0.009982,0.054017,-0.065615,-1.187465,rotate
0.200680,-0.103206,-0.041634,-0.003619,0.114737,-0.161045,-1.615347,rotate
0.220748,-0.158606,-0.079170,0.056771,0.091242,-0.166516,-2.250307,rotate
0.240816,-0.200267,-0.045598,0.018321,0.031726,0.039251,-3.003619,rotate
0.260884,-0.106519,0.071461,-0.016857,0.059993,-0.085478,-3.623471,rotate
0.280952,-0.187664,0.103589,0.005477,0.059040,-0.298198,-4.265119,rotate
0.301020,-0.131796,0.118746,0.035371,0.066747,-0.639405,-4.764235,rotate
0.321088,-0.115589,0.075296,0.182406,-0.378819,-0.549972,-5.115856,rotate
0.341156,-0.165128,0.173753,0.197475,-0.900911,-0.503097,-5.496030,rotate
0.361224,-0.257965,0.306570,0.143066,-1.473239,-0.113208,-6.002951,rotate
0.381292,-0.107536,0.334626,0.038057,-1.655119,0.878560,-6.406417,rotate
0.401360,0.074458,0.271203,0.069685,-1.557247,0.847677,-6.649674,rotate
0.421428,-0.019453,0.171178,0.009139,-1.222934,0.267107,-7.097679,rotate
0.441496,0.019793,0.292885,-0.026189,-0.933571,-0.425931,-7.122403,rotate
0.461564,0.073095,0.269746,-0.004298,-0.862133,-1.592696,-6.520450,rotate
0.481633,0.168157,0.308119,-0.060489,-1.209792,-2.337349,-5.485805,rotate
0.501701,-0.041576,0.047725,-0.007223,-1.574049,-1.432922,-4.181422,rotate
0.521769,-0.071163,0.314049,-0.212585,-1.249596,-0.543922,-3.278168,rotate
