timestamp,ax,ay,az,gx,gy,gz,label
3.311259,-0.069903,-0.074445,-0.045098,-0.438617,-1.518208,-1.206112,noise
3.331327,0.080951,-0.096961,-0.065355,-0.289141,-1.572791,-1.318542,noise
3.351396,0.180379,-0.124062,-0.053524,-0.163916,-1.627729,-1.228895,noise
3.371464,0.253793,-0.149610,-0.026555,-0.142878,-1.464392,-1.047899,noise
3.391532,0.270178,-0.161554,-0.015072,-0.124243,-1.083100,-0.877165,noise
3.411600,0.283357,-0.188367,-0.067969,0.181258,-0.832609,-0.713153,noise
3.431668,0.263148,-0.170080,-0.062070,0.491314,-0.602843,-0.420100,noise
3.451737,0.171139,-0.127627,-0.012795,0.607980,-0.289648,-0.177833,noise
3.471805,0.058901,-0.107972,0.033598,0.579287,-0.042796,-0.122135,noise
3.491873,-0.016719,-0.078427,0.042871,0.478144,0.119486,-0.118723,noise
3.511941,-0.043360,-0.025331,0.030512,0.345641,0.174722,-0.099633,noise
3.532010,-0.051877,0.025853,-0.009202,0.264821,0.153871,-0.086029,noise
3.552078,-0.066932,0.066352,-0.028521,0.239585,0.049116,-0.184531,noise
3.572146,-0.056962,0.069493,-0.054819,0.326377,-0.181879,-0.369849,noise
3.592214,-0.034644,0.062452,-0.021866,0.329653,-0.456191,-0.487468,noise
3.612283,-0.005622,0.044312,0.051981,0.166326,-0.719405,-0.488378,noise
3.632351,0.038878,0.029678,0.116337,-0.146659,-0.859404,-0.408414,noise
3.652419,0.051699,-0.019371,0.066453,-0.278761,-0.929772,-0.301509,noise
3.672487,0.051060,-0.032770,0.009642,-0.217255,-0.889652,-0.160115,noise
3.692555,0.082714,-0.011355,0.011293,-0.147618,-0.684716,0.063878,noise
3.712624,0.196935,-0.033505,0.066542,-0.257629,-0.425961,0.490766,noise
3.732692,0.178164,-0.211315,0.073106,-0.500135,-0.204956,1.036402,noise
3.752760,0.041215,-0.280399,-0.077209,-0.669234,0.256042,1.559785,noise
3.772828,-0.002308,-0.116019,-0.182511,-0.675280,0.643720,1.794419,noise
3.792897,-0.025400,0.076687,-0.233001,-0.538666,0.700593,1.631235,noise
3.812965,0.000809,0.176103,-0.275567,-0.196000,0.282524,1.394549,noise
3.833033,0.000331,0.170663,-0.256635,0.345102,-0.602468,1.103421,noise
3.853101,-0.058524,0.153855,-0.156045,0.712042,-1.105773,0.661017,noise
3.873169,-0.087637,0.172324,0.028266,0.644337,-1.145967,0.119625,noise
3.893238,-0.058912,0.139456,0.144648,0.400012,-0.958753,-0.303913,noise
3.913306,0.001279,0.090014,0.181705,0.187308,-0.840211,-0.491859,noise
3.933375,0.076771,0.050650,0.187880,0.093131,-0.959577,-0.506723,noise
3.953443,0.101370,0.028745,0.194688,0.063918,-1.021801,-0.504304,noise
3.973512,0.111753,0.017490,0.197868,0.070572,-0.816772,-0.515906,noise
3.993580,0.156852,0.015523,0.208290,0.076971,-0.563383,-0.508193,noise
4.013648,0.226225,0.005710,0.222174,0.092793,-0.395782,-0.372471,noise
4.033716,0.298913,-0.000909,0.249109,0.065585,-0.341492,-0.132327,noise
4.053785,0.293994,-0.072147,0.270685,-0.023589,-0.263998,-0.000406,noise
4.073853,0.305970,-0.117523,0.277447,-0.140511,-0.141649,0.065942,noise
4.093921,0.326703,-0.200306,0.242357,-0.228272,0.096655,0.158391,noise
4.113989,0.467508,-0.359098,0.201385,-0.349109,0.404757,0.418215,noise
4.134057,0.560240,-0.529876,0.138873,-0.548817,0.897339,1.051897,noise
4.154126,0.468807,-0.629660,0.012572,-0.696758,1.355211,1.923899,noise
4.174194,0.410542,-0.520854,-0.162154,-0.663325,1.526511,2.809963,noise
4.194262,0.329871,-0.185880,-0.278626,-0.609144,1.666280,3.179346,noise
4.214330,0.135225,0.101387,-0.404158,-0.356098,1.698833,2.903362,noise
4.234399,-0.044515,0.249744,-0.455229,0.133614,1.460601,2.320405,noise
4.254467,-0.131054,0.343189,-0.429889,0.623995,1.191801,1.758233,noise
4.274535,-0.143519,0.417016,-0.350162,1.155594,0.928213,1.237470,noise
4.294603,-0.110020,0.482656,-0.214325,1.508640,0.883123,0.759249,noise
4.314671,-0.075635,0.511550,-0.074776,1.658290,0.961910,0.410256,noise
4.334740,-0.040175,0.524825,0.053398,1.736960,0.883618,0.183711,noise
4.354808,-0.033728,0.541054,0.141518,1.840989,0.705806,0.018629,noise
4.374876,-0.054286,0.555274,0.232916,1.905018,0.561919,-0.136122,noise
4.394944,-0.103950,0.537327,0.330092,1.876361,0.594277,-0.349373,noise
4.415013,-0.124145,0.517744,0.404635,1.742847,0.765155,-0.692290,noise
4.435081,-0.083943,0.419732,0.485849,1.407759,0.907570,-1.132024,noise
4.455149,-0.011649,0.313700,0.507682,0.784155,1.117068,-1.427258,noise
4.475217,0.154510,0.233727,0.523351,-0.104638,1.274860,-1.307220,noise
4.495285,0.206162,0.122091,0.472751,-0.969322,1.405502,-0.965306,noise
4.515354,0.177435,0.060852,0.278321,-1.381468,1.522426,-0.753333,noise
4.535422,0.183138,0.037618,0.139716,-1.589551,1.457107,-0.543612,noise
4.555490,0.287505,-0.030262,0.113783,-1.943216,0.918289,-0.069725,noise
4.575558,0.327087,-0.072547,0.101430,-2.464997,0.254136,0.481562,noise
4.595627,0.249070,-0.080941,0.077602,-2.928628,-0.222221,0.752936,noise
4.615695,0.179863,-0.078672,-0.002483,-3.251104,-0.331764,0.906145,noise
4.635763,0.180750,-0.046877,-0.204406,-3.085724,-0.098558,1.264957,noise
4.655831,0.145033,-0.018197,-0.520146,-2.229117,0.428466,1.727188,noise
4.675899,0.042289,-0.007975,-0.650549,-1.207121,0.974984,2.070339,noise
4.695968,-0.085130,0.012123,-0.549536,-0.817613,1.146756,2.176841,noise
